Event.Date,Make,Model,Aircraft.Type,Total.Passengers,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Fatal.Serious.Injury.Fraction,Aircraft.Destroyed_Clean,Number.of.Engines,Engine.Type,Weather.Condition,Purpose.of.flight,Broad.phase.of.flight
2016-09-10,CESSNA,170,CESSNA 170,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2016-09-11,PIPER,PA 18,PIPER PA 18,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-11,CESSNA,172RG,CESSNA 172RG,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,,Unknown,Unknown
2016-09-11,MOONEY,M20D,MOONEY M20D,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-12,PIPER,PA 28R-201T,PIPER PA 28R-201T,3.0,3.0,0.0,0.0,0.0,0.75,1.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-12,CESSNA,172,CESSNA 172,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-12,CESSNA,182,CESSNA 182,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-13,PIPER,PA-28R-201,PIPER PA-28R-201,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2016-09-13,CESSNA,P210N,CESSNA P210N,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Turbo Prop,,Personal,Unknown
2016-09-14,PIPER,PA 11,PIPER PA 11,2.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-14,STINSON,V77,STINSON V77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-15,PIPER,PA 28,PIPER PA 28,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2016-09-15,PIPER,PA28,PIPER PA28,4.0,2.0,0.0,0.0,2.0,0.4,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2016-09-15,PIPER,PA 28-180,PIPER PA 28-180,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-16,CESSNA,A188,CESSNA A188,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,Reciprocating,VMC,Aerial Application,Unknown
2016-09-16,CESSNA,P210,CESSNA P210,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2016-09-16,BEECH,B23,BEECH B23,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-16,BEECH,G35,BEECH G35,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-16,CESSNA,172,CESSNA 172,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-17,DEHAVILLAND,DH115 VAMPIRE,DEHAVILLAND DH115 VAMPIRE,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Turbo Fan,VMC,Air Race show,Unknown
2016-09-17,GRUMMAN,G44,GRUMMAN G44,2.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.0,2.0,Reciprocating,VMC,Personal,Unknown
2016-09-18,CESSNA,182P,CESSNA 182P,5.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,Reciprocating,VMC,Skydiving,Unknown
2016-09-18,PIPER,PA 18,PIPER PA 18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-18,PIPER,PA28,PIPER PA28,4.0,4.0,0.0,0.0,0.0,0.8,1.0,1.0,Reciprocating,,Unknown,Unknown
2016-09-18,GRUMMAN,G164,GRUMMAN G164,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Aerial Application,Unknown
2016-09-18,CESSNA,172,CESSNA 172,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-18,CESSNA,120,CESSNA 120,2.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-19,CESSNA,182,CESSNA 182,2.0,2.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-19,PIPER,PA 32R-300,PIPER PA 32R-300,3.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-19,PIPER,PA 11,PIPER PA 11,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-19,CESSNA,172S,CESSNA 172S,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-19,AIRBUS,A320,AIRBUS A320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Turbo Fan,Unk,Unknown,Unknown
2016-09-20,PIPER,PA 28-235,PIPER PA 28-235,2.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-21,PIPER,PA28R,PIPER PA28R,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2016-09-21,BEECH,B100,BEECH B100,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Turbo Prop,VMC,Business,Unknown
2016-09-21,PIPER,PA 28-140,PIPER PA 28-140,2.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-21,AIRBUS,A319,AIRBUS A319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Turbo Fan,,Unknown,Unknown
2016-09-21,AIR TRACTOR,AT602,AIR TRACTOR AT602,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Turbo Prop,,Unknown,Unknown
2016-09-22,CESSNA,185,CESSNA 185,2.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-22,PIPER,PA 30,PIPER PA 30,3.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,Reciprocating,VMC,Personal,Unknown
2016-09-22,BELLANCA,7GCBC,BELLANCA 7GCBC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-23,NORTH AMERICAN,T28,NORTH AMERICAN T28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-24,BOMBARDIER INC,DHC 8 202,BOMBARDIER INC DHC 8 202,24.0,0.0,0.0,0.0,24.0,0.0,0.0,2.0,Turbo Prop,VMC,Unknown,Unknown
2016-09-24,PIPER,PA 22-108,PIPER PA 22-108,2.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-25,CESSNA,120,CESSNA 120,3.0,3.0,0.0,0.0,0.0,0.75,1.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-25,MOONEY,M20J,MOONEY M20J,2.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-25,PIPER,PA18,PIPER PA18,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-25,CESSNA,172,CESSNA 172,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2016-09-26,PIPER,PA 18,PIPER PA 18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,IMC,Business,Unknown
2016-09-26,CESSNA,205,CESSNA 205,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-27,CESSNA,172,CESSNA 172,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-28,BEECH,C24,BEECH C24,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-29,CESSNA,182,CESSNA 182,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Ferry,Unknown
2016-09-30,DEHAVILLAND,BEAVER DHC 2 MK.1,DEHAVILLAND BEAVER DHC 2 MK.1,4.0,0.0,2.0,2.0,0.0,0.4,0.0,1.0,Reciprocating,IMC,Unknown,Unknown
2016-09-30,PIPER,PA32RT,PIPER PA32RT,2.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-30,CESSNA,208,CESSNA 208,11.0,4.0,0.0,6.0,1.0,0.3333333333333333,0.0,1.0,Turbo Prop,Unk,Unknown,Unknown
2016-09-30,CESSNA,182,CESSNA 182,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-30,CESSNA,177RG,CESSNA 177RG,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-09-30,BEECH,1900C,BEECH 1900C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Turbo Prop,,Unknown,Unknown
2016-10-01,BEECH,C23,BEECH C23,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-01,BELLANCA,7GCBC,BELLANCA 7GCBC,2.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-01,BEECH,35,BEECH 35,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2016-10-01,PIPER,PA28,PIPER PA28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-01,CESSNA,172,CESSNA 172,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-02,CESSNA,208B,CESSNA 208B,3.0,3.0,0.0,0.0,0.0,0.75,1.0,1.0,Turbo Prop,VMC,Unknown,Unknown
2016-10-02,CESSNA,R172K,CESSNA R172K,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-02,NORTH AMERICAN,P-51D,NORTH AMERICAN P-51D,2.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,Unknown,,Unknown,Unknown
2016-10-02,PIPER,PA 28-180,PIPER PA 28-180,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-03,CESSNA,208,CESSNA 208,10.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,Unknown,,Unknown,Unknown
2016-10-04,BEECH,D95A,BEECH D95A,2.0,1.0,0.0,1.0,0.0,0.3333333333333333,1.0,2.0,Reciprocating,VMC,Instructional,Unknown
2016-10-04,CESSNA,172K,CESSNA 172K,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-04,CESSNA,T182,CESSNA T182,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Business,Unknown
2016-10-05,BOEING,737-8H4,BOEING 737-8H4,179.0,0.0,0.0,1.0,178.0,0.0,0.0,2.0,Unknown,Unk,Unknown,Unknown
2016-10-05,NORTH AMERICAN,NAVION,NORTH AMERICAN NAVION,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-05,CESSNA,172,CESSNA 172,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-06,PIPER,PA24,PIPER PA24,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2016-10-06,CESSNA,172,CESSNA 172,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2016-10-06,STINSON,108,STINSON 108,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-06,PIPER,PA 17,PIPER PA 17,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-06,PIPER,PA18,PIPER PA18,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Business,Unknown
2016-10-07,CESSNA,A185,CESSNA A185,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-08,CESSNA,172,CESSNA 172,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-08,CESSNA,150M,CESSNA 150M,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2016-10-08,CESSNA,172,CESSNA 172,2.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-09,CESSNA,182,CESSNA 182,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-10,CESSNA,207,CESSNA 207,3.0,3.0,0.0,0.0,0.0,0.75,1.0,1.0,Reciprocating,Unk,Unknown,Unknown
2016-10-11,PIPER,PA 34-200,PIPER PA 34-200,2.0,1.0,0.0,1.0,0.0,0.3333333333333333,1.0,2.0,Reciprocating,VMC,Instructional,Unknown
2016-10-11,BELLANCA,8KCAB,BELLANCA 8KCAB,2.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-12,ROCKWELL INTERNATIONAL,112A,ROCKWELL INTERNATIONAL 112A,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-12,LUSCOMBE,8,LUSCOMBE 8,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-13,CESSNA,525,CESSNA 525,6.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,Turbo Fan,IMC,Business,Unknown
2016-10-14,PIPER,PA 28,PIPER PA 28,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-14,CESSNA,208,CESSNA 208,11.0,1.0,0.0,0.0,10.0,0.08333333333333333,0.0,1.0,Turbo Prop,VMC,Skydiving,Unknown
2016-10-14,PIPER,PA18,PIPER PA18,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-14,CESSNA,152,CESSNA 152,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2016-10-15,PIPER,PA 18-150,PIPER PA 18-150,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-15,CESSNA,182D,CESSNA 182D,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-15,BELLANCA,17 30,BELLANCA 17 30,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-15,LUSCOMBE,8,LUSCOMBE 8,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-15,PIPER,PA 34,PIPER PA 34,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,Reciprocating,VMC,Personal,Unknown
2016-10-16,CESSNA,150,CESSNA 150,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-16,CESSNA,182,CESSNA 182,4.0,0.0,2.0,0.0,2.0,0.4,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-16,PIPER,PA28,PIPER PA28,3.0,3.0,0.0,0.0,0.0,0.75,1.0,1.0,Reciprocating,IMC,Personal,Unknown
2016-10-16,BELLANCA,17-31A,BELLANCA 17-31A,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2016-10-16,PIPER,PA24,PIPER PA24,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-17,TAYLORCRAFT,BC12 D,TAYLORCRAFT BC12 D,2.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2016-10-17,CESSNA,152,CESSNA 152,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2016-10-18,AIR TRACTOR INC,AT 502,AIR TRACTOR INC AT 502,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Turbo Prop,VMC,Aerial Application,Unknown
2016-10-18,CESSNA,T210L,CESSNA T210L,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-18,STINSON,108,STINSON 108,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-19,CESSNA,172,CESSNA 172,3.0,0.0,2.0,0.0,1.0,0.5,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-19,STINSON,108 3,STINSON 108 3,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Banner Tow,Unknown
2016-10-19,PIPER,PA 28,PIPER PA 28,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-20,CESSNA,172,CESSNA 172,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-20,CESSNA,A185,CESSNA A185,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Positioning,Unknown
2016-10-21,CESSNA,305,CESSNA 305,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-22,BEECH,C23,BEECH C23,2.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-22,AERONCA,11AC,AERONCA 11AC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-22,BOEING,A75N1(PT17),BOEING A75N1(PT17),3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-23,MOONEY,M20J,MOONEY M20J,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-23,CESSNA,182Q,CESSNA 182Q,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-23,PIPER,PA 20S,PIPER PA 20S,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Ferry,Unknown
2016-10-23,BEECH,D18S,BEECH D18S,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Reciprocating,VMC,Personal,Unknown
2016-10-23,CIRRUS,SR22,CIRRUS SR22,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Business,Unknown
2016-10-24,AVIAT AIRCRAFT INC,A-1C,AVIAT AIRCRAFT INC A-1C,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2016-10-25,BEECH,A36,BEECH A36,2.0,2.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-25,BOEING,A75N1 (PT17),BOEING A75N1 (PT17),1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-25,CESSNA,A185,CESSNA A185,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-25,EMBRAER,EMB711,EMBRAER EMB711,2.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,Reciprocating,VMC,Unknown,Unknown
2016-10-25,RAYTHEON AIRCRAFT COMPANY,58,RAYTHEON AIRCRAFT COMPANY 58,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,Reciprocating,VMC,Unknown,Unknown
2016-10-26,CESSNA,182,CESSNA 182,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-26,AIRBUS,A330 223,AIRBUS A330 223,120.0,0.0,0.0,0.0,120.0,0.0,0.0,2.0,Turbo Fan,Unk,Unknown,Unknown
2016-10-27,BOEING,737 7L9,BOEING 737 7L9,48.0,0.0,0.0,0.0,48.0,0.0,0.0,2.0,Turbo Fan,IMC,Unknown,Unknown
2016-10-27,AIR TRACTOR INC,AT 502B,AIR TRACTOR INC AT 502B,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Turbo Prop,VMC,Aerial Application,Unknown
2016-10-27,PIPER,PA 28-236,PIPER PA 28-236,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-28,BOEING,767,BOEING 767,170.0,0.0,20.0,1.0,149.0,0.11695906432748537,0.0,2.0,Turbo Fan,VMC,Unknown,Unknown
2016-10-28,MCDONNELL DOUGLAS,MD 10-10F,MCDONNELL DOUGLAS MD 10-10F,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,Turbo Fan,VMC,Unknown,Unknown
2016-10-28,AVIAT AIRCRAFT INC,A-1C-180,AVIAT AIRCRAFT INC A-1C-180,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-28,CIRRUS DESIGN CORP,SR22,CIRRUS DESIGN CORP SR22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-29,CESSNA,172,CESSNA 172,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-29,NORTH AMERICAN,TB 25N,NORTH AMERICAN TB 25N,9.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,Reciprocating,VMC,Air Race show,Unknown
2016-10-29,CESSNA,R182,CESSNA R182,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2016-10-30,BEECH,100,BEECH 100,10.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,Turbo Prop,VMC,Personal,Unknown
2016-10-31,DIAMOND AIRCRAFT IND INC,DA 20,DIAMOND AIRCRAFT IND INC DA 20,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-31,CESSNA,TR182,CESSNA TR182,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-31,PIPER,PA32,PIPER PA32,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-10-31,CIRRUS DESIGN CORP,SR22,CIRRUS DESIGN CORP SR22,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Business,Unknown
2016-11-02,AVIAT AIRCRAFT INC,A 1B,AVIAT AIRCRAFT INC A 1B,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Banner Tow,Unknown
2016-11-04,CESSNA,172,CESSNA 172,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2016-11-05,BEECH,76,BEECH 76,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Reciprocating,VMC,Instructional,Unknown
2016-11-05,BEECH,58TC,BEECH 58TC,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,Reciprocating,VMC,Personal,Unknown
2016-11-05,PIPER,PA28R,PIPER PA28R,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-11-06,STINSON,L 5,STINSON L 5,2.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-11-07,PIPER,PA18,PIPER PA18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-11-07,CESSNA,172,CESSNA 172,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-11-08,PIPER,PA 24-250,PIPER PA 24-250,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-11-08,CESSNA,177,CESSNA 177,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-11-08,AERONCA,L 3B,AERONCA L 3B,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-11-08,CESSNA,172,CESSNA 172,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2016-11-08,CESSNA,172,CESSNA 172,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Unknown,Unknown
2016-11-09,BEECH,36,BEECH 36,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-11-10,NORTH AMERICAN,NAVION,NORTH AMERICAN NAVION,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Ferry,Unknown
2016-11-10,CESSNA,172,CESSNA 172,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-11-10,MAULE,MX7,MAULE MX7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-11-10,CESSNA,150,CESSNA 150,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-11-10,CESSNA,172N,CESSNA 172N,3.0,3.0,0.0,0.0,0.0,0.75,1.0,1.0,Reciprocating,,Instructional,Unknown
2016-11-11,PIPER,PA 28R,PIPER PA 28R,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-11-12,PIPER,PA32R,PIPER PA32R,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Public Aircraft - State,Unknown
2016-11-12,CESSNA,A185,CESSNA A185,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2016-11-12,PIPER,PA 28-235,PIPER PA 28-235,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2016-11-12,LUSCOMBE,8,LUSCOMBE 8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
